symbol,date,pe,peg,sales_multiple,eps,eps_growth_pct,net_income,sales,sales_growth_pct
MSFT,2013-11-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2013-12-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2014-01-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2014-02-28,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2014-03-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2014-04-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2014-05-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2014-06-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2014-07-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2014-08-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2014-09-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2014-10-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2014-11-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2014-12-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2015-01-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2015-02-28,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2015-03-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2015-04-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2015-05-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2015-06-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2015-07-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2015-08-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2015-09-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2015-10-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2015-11-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2015-12-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2016-01-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2016-02-29,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2016-03-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2016-04-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2016-05-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2016-06-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2016-07-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2016-08-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2016-09-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2016-10-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2016-11-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2016-12-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2017-01-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2017-02-28,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2017-03-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2017-04-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2017-05-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2017-06-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2017-07-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2017-08-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2017-09-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2017-10-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2017-11-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2017-12-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2018-01-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2018-02-28,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2018-03-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2018-04-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2018-05-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2018-06-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2018-07-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2018-08-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2018-09-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2018-10-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2018-11-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2018-12-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2019-01-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2019-02-28,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2019-03-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2019-04-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2019-05-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2019-06-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2019-07-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2019-08-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2019-09-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2019-10-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2019-11-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2019-12-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2020-01-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2020-02-29,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2020-03-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2020-04-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2020-05-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2020-06-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2020-07-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2020-08-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2020-09-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2020-10-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2020-11-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2020-12-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2021-01-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2021-02-28,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2021-03-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2021-04-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2021-05-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2021-06-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2021-07-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2021-08-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2021-09-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2021-10-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2021-11-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2021-12-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2022-01-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2022-02-28,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2022-03-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2022-04-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2022-05-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2022-06-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2022-07-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2022-08-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2022-09-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2022-10-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2022-11-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2022-12-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2023-01-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2023-02-28,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2023-03-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2023-04-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2023-05-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2023-06-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2023-07-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2023-08-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2023-09-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2023-10-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2023-11-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2023-12-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2024-01-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2024-02-29,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2024-03-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2024-04-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2024-05-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2024-06-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2024-07-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2024-08-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2024-09-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2024-10-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2024-11-30,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2024-12-31,18.700000000000003,1.0,1.8700000000000003,2.25,0.0,2250.0,12000.0,0.0
MSFT,2025-01-31,20.4,1.0,2.04,3.0,33.33333333333333,3000.0,18000.0,50.0
MSFT,2025-02-28,20.4,1.0,2.04,3.0,0.0,3000.0,18000.0,0.0
MSFT,2025-03-31,20.4,1.0,2.04,3.0,0.0,3000.0,18000.0,0.0
MSFT,2025-04-30,20.4,1.0,2.04,3.0,0.0,3000.0,18000.0,0.0
MSFT,2025-05-31,20.4,1.0,2.04,3.0,0.0,3000.0,18000.0,0.0
MSFT,2025-06-30,20.4,1.0,2.04,3.0,0.0,3000.0,18000.0,0.0
MSFT,2025-07-31,20.4,1.0,2.04,3.0,0.0,3000.0,18000.0,0.0
MSFT,2025-08-31,20.4,1.0,2.04,3.0,0.0,3000.0,18000.0,0.0
MSFT,2025-09-30,20.4,1.0,2.04,3.0,0.0,3000.0,18000.0,0.0
MSFT,2025-10-31,20.4,1.0,2.04,3.0,0.0,3000.0,18000.0,0.0
MSFT,2025-11-30,20.4,1.0,2.04,3.0,0.0,3000.0,18000.0,0.0
MSFT,2025-12-31,20.4,1.0,2.04,3.0,0.0,3000.0,18000.0,0.0
XOM,1970-01-31,16.2,1.0,1.6199999999999999,0.96,,960.0,3500.0,
XOM,1970-02-28,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1970-03-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1970-04-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1970-05-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1970-06-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1970-07-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1970-08-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1970-09-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1970-10-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1970-11-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1970-12-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1971-01-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1971-02-28,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1971-03-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1971-04-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1971-05-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1971-06-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1971-07-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1971-08-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1971-09-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1971-10-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1971-11-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1971-12-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1972-01-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1972-02-29,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1972-03-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1972-04-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1972-05-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1972-06-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1972-07-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1972-08-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1972-09-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1972-10-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1972-11-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1972-12-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1973-01-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1973-02-28,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1973-03-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1973-04-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1973-05-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1973-06-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1973-07-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1973-08-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1973-09-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1973-10-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1973-11-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1973-12-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1974-01-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1974-02-28,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1974-03-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1974-04-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1974-05-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1974-06-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1974-07-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1974-08-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1974-09-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1974-10-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1974-11-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1974-12-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1975-01-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1975-02-28,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1975-03-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1975-04-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1975-05-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1975-06-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1975-07-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1975-08-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1975-09-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1975-10-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1975-11-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1975-12-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1976-01-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1976-02-29,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1976-03-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1976-04-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1976-05-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1976-06-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1976-07-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1976-08-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1976-09-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1976-10-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1976-11-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1976-12-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1977-01-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1977-02-28,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1977-03-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1977-04-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1977-05-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1977-06-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1977-07-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1977-08-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1977-09-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1977-10-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1977-11-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1977-12-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1978-01-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1978-02-28,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1978-03-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1978-04-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1978-05-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1978-06-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1978-07-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1978-08-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1978-09-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1978-10-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1978-11-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1978-12-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1979-01-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1979-02-28,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1979-03-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1979-04-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1979-05-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1979-06-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1979-07-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1979-08-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1979-09-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1979-10-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1979-11-30,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1979-12-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1980-01-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1980-02-29,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
XOM,1980-03-31,16.2,1.0,1.6199999999999999,0.96,0.0,960.0,3500.0,0.0
